Genes	healthy30.1	healthy30	healthy12	healthy18.1	healthy18	healthy24.1	healthy12.1	healthy24	zero-counter
AT2G17043	0	0	0	0	0	0	0	0	8
AT2G17070	0	0	0	0	0	0	0	0	8
AT2G17080	0	0	0	0	0	0	0	0	8
AT2G17090	0	0	0	0	0	0	0	0	8
AT2G17160	0	0	0	0	0	0	0	0	8
AT2G17170	0	0	0	0	0	0	0	0	8
AT2G17180	0	0	0	0	0	0	0	0	8
AT2G17305	0	0	0	0	0	0	0	0	8
AT2G17310	0	0	0	0	0	0	0	0	8
AT2G17590	0	0	0	0	0	0	0	0	8
AT2G17600	0	0	0	0	0	0	0	0	8
AT2G17680	0	0	0	0	0	0	0	0	8
AT2G17723	0	0	0	0	0	0	0	0	8
AT2G17750	0	0	0	0	0	0	0	0	8
AT2G17785	0	0	0	0	0	0	0	0	8
AT2G17845	0	0	0	0	0	0	0	0	8
AT2G17850	0	0	0	0	0	0	0	0	8
AT2G17860	0	0	0	0	0	0	0	0	8
AT2G17905	0	0	0	0	0	0	0	0	8
AT2G17920	0	0	0	0	0	0	0	0	8
AT2G17950	0	0	0	0	0	0	0	0	8
AT2G17960	0	0	0	0	0	0	0	0	8
AT2G18025	0	0	0	0	0	0	0	0	8
AT2G18070	0	0	0	0	0	0	0	0	8
AT2G18080	0	0	0	0	0	0	0	0	8
AT2G18130	0	0	0	0	0	0	0	0	8
AT2G18140	0	0	0	0	0	0	0	0	8
AT2G18150	0	0	0	0	0	0	0	0	8
AT2G18200	0	0	0	0	0	0	0	0	8
AT2G18360	0	0	0	0	0	0	0	0	8
AT2G18420	0	0	0	0	0	0	0	0	8
AT2G18460	0	0	0	0	0	0	0	0	8
AT2G18490	0	0	0	0	0	0	0	0	8
AT2G18530	0	0	0	0	0	0	0	0	8
AT2G18540	0	0	0	0	0	0	0	0	8
AT2G18590	0	0	0	0	0	0	0	0	8
AT2G18685	0	0	0	0	0	0	0	0	8
AT2G18721	0	0	0	0	0	0	0	0	8
AT2G18800	0	0	0	0	0	0	0	0	8
AT2G18810	0	0	0	0	0	0	0	0	8
AT2G18830	0	0	0	0	0	0	0	0	8
AT2G18880	0	0	0	0	0	0	0	0	8
AT2G18970	0	0	0	0	0	0	0	0	8
AT2G19000	0	0	0	0	0	0	0	0	8
AT2G19010	0	0	0	0	0	0	0	0	8
AT2G19020	0	0	0	0	0	0	0	0	8
AT2G19030	0	0	0	0	0	0	0	0	8
AT2G19040	0	0	0	0	0	0	0	0	8
AT2G19045	0	0	0	0	0	0	0	0	8
AT2G19050	0	0	0	0	0	0	0	0	8
AT2G19060	0	0	0	0	0	0	0	0	8
AT2G19070	0	0	0	0	0	0	0	0	8
AT2G19146	0	0	0	0	0	0	0	0	8
AT2G19150	0	0	0	0	0	0	0	0	8
AT2G19210	0	0	0	0	0	0	0	0	8
AT2G19220	0	0	0	0	0	0	0	0	8
AT2G19230	0	0	0	0	0	0	0	0	8
AT2G19300	0	0	0	0	0	0	0	0	8
AT2G19320	0	0	0	0	0	0	0	0	8
AT2G19360	0	0	0	0	0	0	0	0	8
AT2G19365	0	0	0	0	0	0	0	0	8
AT2G19410	0	0	0	0	0	0	0	0	8
AT2G19420	0	0	0	0	0	0	0	0	8
AT2G19440	0	0	0	0	0	0	0	0	8
AT2G19500	0	0	0	0	0	0	0	0	8
AT2G19510	0	0	0	0	0	0	0	0	8
AT2G19770	0	0	0	0	0	0	0	0	8
AT2G19802	0	0	0	0	0	0	0	0	8
AT2G19820	0	0	0	0	0	0	0	0	8
AT2G19850	0	0	0	0	0	0	0	0	8
AT2G19893	0	0	0	0	0	0	0	0	8
AT2G19900	0	0	0	0	0	0	0	0	8
AT2G20070	0	0	0	0	0	0	0	0	8
AT2G20080	0	0	0	0	0	0	0	0	8
AT2G20160	0	0	0	0	0	0	0	0	8
AT2G20170	0	0	0	0	0	0	0	0	8
AT2G20208	0	0	0	0	0	0	0	0	8
AT2G20380	0	0	0	0	0	0	0	0	8
AT2G20430	0	0	0	0	0	0	0	0	8
AT2G20463	0	0	0	0	0	0	0	0	8
AT2G20465	0	0	0	0	0	0	0	0	8
AT2G20520	0	0	0	0	0	0	0	0	8
AT2G20595	0	0	0	0	0	0	0	0	8
AT2G20597	0	0	0	0	0	0	0	0	8
AT2G20613	0	0	0	0	0	0	0	0	8
AT2G20616	0	0	0	0	0	0	0	0	8
AT2G20618	0	0	0	0	0	0	0	0	8
AT2G20619	0	0	0	0	0	0	0	0	8
AT2G20660	0	0	0	0	0	0	0	0	8
AT2G20805	0	0	0	0	0	0	0	0	8
AT2G20870	0	0	0	0	0	0	0	0	8
AT2G20873	0	0	0	0	0	0	0	0	8
AT2G20970	0	0	0	0	0	0	0	0	8
AT2G21010	0	0	0	0	0	0	0	0	8
AT2G21030	0	0	0	0	0	0	0	0	8
AT2G21040	0	0	0	0	0	0	0	0	8
AT2G21105	0	0	0	0	0	0	0	0	8
AT2G21110	0	0	0	0	0	0	0	0	8
AT2G21235	0	0	0	0	0	0	0	0	8
AT2G21237	0	0	0	0	0	0	0	0	8
AT2G21455	0	0	0	0	0	0	0	0	8
AT2G21465	0	0	0	0	0	0	0	0	8
AT2G21480	0	0	0	0	0	0	0	0	8
AT2G21610	0	0	0	0	0	0	0	0	8
AT2G21655	0	0	0	0	0	0	0	0	8
AT2G21680	0	0	0	0	0	0	0	0	8
AT2G21690	0	0	0	0	0	0	0	0	8
AT2G21720	0	0	0	0	0	0	0	0	8
AT2G21725	0	0	0	0	0	0	0	0	8
AT2G21727	0	0	0	0	0	0	0	0	8
AT2G21740	0	0	0	0	0	0	0	0	8
AT2G21750	0	0	0	0	0	0	0	0	8
AT2G21810	0	0	0	0	0	0	0	0	8
AT2G21920	0	0	0	0	0	0	0	0	8
AT2G22030	0	0	0	0	0	0	0	0	8
AT2G22040	0	0	0	0	0	0	0	0	8
AT2G22050	0	0	0	0	0	0	0	0	8
AT2G22055	0	0	0	0	0	0	0	0	8
AT2G22060	0	0	0	0	0	0	0	0	8
AT2G22121	0	0	0	0	0	0	0	0	8
AT2G22155	0	0	0	0	0	0	0	0	8
AT2G22160	0	0	0	0	0	0	0	0	8
AT2G22180	0	0	0	0	0	0	0	0	8
AT2G22241	0	0	0	0	0	0	0	0	8
AT2G22320	0	0	0	0	0	0	0	0	8
AT2G22345	0	0	0	0	0	0	0	0	8
AT2G22465	0	0	0	0	0	0	0	0	8
AT2G22520	0	0	0	0	0	0	0	0	8
AT2G22750	0	0	0	0	0	0	0	0	8
AT2G22805	0	0	0	0	0	0	0	0	8
AT2G22807	0	0	0	0	0	0	0	0	8
AT2G22940	0	0	0	0	0	0	0	0	8
AT2G22941	0	0	0	0	0	0	0	0	8
AT2G22942	0	0	0	0	0	0	0	0	8
AT2G22950	0	0	0	0	0	0	0	0	8
AT2G23060	0	0	0	0	0	0	0	0	8
AT2G23067	0	0	0	0	0	0	0	0	8
AT2G23142	0	0	0	0	0	0	0	0	8
AT2G23148	0	0	0	0	0	0	0	0	8
AT2G23160	0	0	0	0	0	0	0	0	8
AT2G23220	0	0	0	0	0	0	0	0	8
AT2G23230	0	0	0	0	0	0	0	0	8
AT2G23240	0	0	0	0	0	0	0	0	8
AT2G23250	0	0	0	0	0	0	0	0	8
AT2G23260	0	0	0	0	0	0	0	0	8
AT2G23400	0	0	0	0	0	0	0	0	8
AT2G23440	0	0	0	0	0	0	0	0	8
AT2G23445	0	0	0	0	0	0	0	0	8
AT2G23510	0	0	0	0	0	0	0	0	8
AT2G23570	0	0	0	0	0	0	0	0	8
AT2G23580	0	0	0	0	0	0	0	0	8
AT2G23630	0	0	0	0	0	0	0	0	8
AT2G23640	0	0	0	0	0	0	0	0	8
AT2G23660	0	0	0	0	0	0	0	0	8
AT2G23800	0	0	0	0	0	0	0	0	8
AT2G23834	0	0	0	0	0	0	0	0	8
AT2G23900	0	0	0	0	0	0	0	0	8
AT2G23960	0	0	0	0	0	0	0	0	8
AT2G23970	0	0	0	0	0	0	0	0	8
AT2G23990	0	0	0	0	0	0	0	0	8
AT2G24000	0	0	0	0	0	0	0	0	8
AT2G24080	0	0	0	0	0	0	0	0	8
AT2G24205	0	0	0	0	0	0	0	0	8
AT2G24255	0	0	0	0	0	0	0	0	8
AT2G24320	0	0	0	0	0	0	0	0	8
AT2G24410	0	0	0	0	0	0	0	0	8
AT2G24460	0	0	0	0	0	0	0	0	8
AT2G24470	0	0	0	0	0	0	0	0	8
AT2G24510	0	0	0	0	0	0	0	0	8
AT2G24615	0	0	0	0	0	0	0	0	8
AT2G24617	0	0	0	0	0	0	0	0	8
AT2G24625	0	0	0	0	0	0	0	0	8
AT2G24670	0	0	0	0	0	0	0	0	8
AT2G24683	0	0	0	0	0	0	0	0	8
AT2G24693	0	0	0	0	0	0	0	0	8
AT2G24710	0	0	0	0	0	0	0	0	8
AT2G24720	0	0	0	0	0	0	0	0	8
AT2G24800	0	0	0	0	0	0	0	0	8
AT2G24840	0	0	0	0	0	0	0	0	8
AT2G24880	0	0	0	0	0	0	0	0	8
AT2G25120	0	0	0	0	0	0	0	0	8
AT2G25125	0	0	0	0	0	0	0	0	8
AT2G25160	0	0	0	0	0	0	0	0	8
AT2G25169	0	0	0	0	0	0	0	0	8
AT2G25185	0	0	0	0	0	0	0	0	8
AT2G25215	0	0	0	0	0	0	0	0	8
AT2G25230	0	0	0	0	0	0	0	0	8
AT2G25305	0	0	0	0	0	0	0	0	8
AT2G25312	0	0	0	0	0	0	0	0	8
AT2G25340	0	0	0	0	0	0	0	0	8
AT2G25344	0	0	0	0	0	0	0	0	8
AT2G25360	0	0	0	0	0	0	0	0	8
AT2G25370	0	0	0	0	0	0	0	0	8
AT2G25409	0	0	0	0	0	0	0	0	8
AT2G25630	0	0	0	0	0	0	0	0	8
AT2G25700	0	0	0	0	0	0	0	0	8
AT2G25890	0	0	0	0	0	0	0	0	8
AT2G25905	0	0	0	0	0	0	0	0	8
AT2G25980	0	0	0	0	0	0	0	0	8
AT2G25990	0	0	0	0	0	0	0	0	8
AT2G26160	0	0	0	0	0	0	0	0	8
AT2G26320	0	0	0	0	0	0	0	0	8
AT2G26370	0	0	0	0	0	0	0	0	8
AT2G26380	0	0	0	0	0	0	0	0	8
AT2G26450	0	0	0	0	0	0	0	0	8
AT2G26490	0	0	0	0	0	0	0	0	8
AT2G26610	0	0	0	0	0	0	0	0	8
AT2G26720	0	0	0	0	0	0	0	0	8
AT2G26850	0	0	0	0	0	0	0	0	8
AT2G26865	0	0	0	0	0	0	0	0	8
AT2G26880	0	0	0	0	0	0	0	0	8
AT2G26940	0	0	0	0	0	0	0	0	8
AT2G26950	0	0	0	0	0	0	0	0	8
AT2G27070	0	0	0	0	0	0	0	0	8
AT2G27145	0	0	0	0	0	0	0	0	8
AT2G27240	0	0	0	0	0	0	0	0	8
AT2G27250	0	0	0	0	0	0	0	0	8
AT2G27270	0	0	0	0	0	0	0	0	8
AT2G27315	0	0	0	0	0	0	0	0	8
AT2G27320	0	0	0	0	0	0	0	0	8
AT2G27370	0	0	0	0	0	0	0	0	8
AT2G27380	0	0	0	0	0	0	0	0	8
AT2G27390	0	0	0	0	0	0	0	0	8
AT2G27507	0	0	0	0	0	0	0	0	8
AT2G27520	0	0	0	0	0	0	0	0	8
AT2G27535	0	0	0	0	0	0	0	0	8
AT2G27540	0	0	0	0	0	0	0	0	8
AT2G27550	0	0	0	0	0	0	0	0	8
AT2G27570	0	0	0	0	0	0	0	0	8
AT2G27670	0	0	0	0	0	0	0	0	8
AT2G27700	0	0	0	0	0	0	0	0	8
AT2G27750	0	0	0	0	0	0	0	0	8
AT2G27940	0	0	0	0	0	0	0	0	8
AT2G28010	0	0	0	0	0	0	0	0	8
AT2G28020	0	0	0	0	0	0	0	0	8
AT2G28030	0	0	0	0	0	0	0	0	8
AT2G28090	0	0	0	0	0	0	0	0	8
AT2G28170	0	0	0	0	0	0	0	0	8
AT2G28220	0	0	0	0	0	0	0	0	8
AT2G28270	0	0	0	0	0	0	0	0	8
AT2G28340	0	0	0	0	0	0	0	0	8
AT2G28355	0	0	0	0	0	0	0	0	8
AT2G28405	0	0	0	0	0	0	0	0	8
AT2G28490	0	0	0	0	0	0	0	0	8
AT2G28610	0	0	0	0	0	0	0	0	8
AT2G28625	0	0	0	0	0	0	0	0	8
AT2G28640	0	0	0	0	0	0	0	0	8
AT2G28671	0	0	0	0	0	0	0	0	8
AT2G28725	0	0	0	0	0	0	0	0	8
AT2G28850	0	0	0	0	0	0	0	0	8
AT2G28860	0	0	0	0	0	0	0	0	8
AT2G29000	0	0	0	0	0	0	0	0	8
AT2G29045	0	0	0	0	0	0	0	0	8
AT2G29150	0	0	0	0	0	0	0	0	8
AT2G29220	0	0	0	0	0	0	0	0	8
AT2G29430	0	0	0	0	0	0	0	0	8
AT2G29485	0	0	0	0	0	0	0	0	8
AT2G29600	0	0	0	0	0	0	0	0	8
AT2G29605	0	0	0	0	0	0	0	0	8
AT2G29654	0	0	0	0	0	0	0	0	8
AT2G29679	0	0	0	0	0	0	0	0	8
AT2G29735	0	0	0	0	0	0	0	0	8
AT2G29770	0	0	0	0	0	0	0	0	8
AT2G29780	0	0	0	0	0	0	0	0	8
AT2G29790	0	0	0	0	0	0	0	0	8
AT2G29800	0	0	0	0	0	0	0	0	8
AT2G29810	0	0	0	0	0	0	0	0	8
AT2G29820	0	0	0	0	0	0	0	0	8
AT2G29830	0	0	0	0	0	0	0	0	8
AT2G29840	0	0	0	0	0	0	0	0	8
AT2G29850	0	0	0	0	0	0	0	0	8
AT2G29860	0	0	0	0	0	0	0	0	8
AT2G29870	0	0	0	0	0	0	0	0	8
AT2G29880	0	0	0	0	0	0	0	0	8
AT2G29925	0	0	0	0	0	0	0	0	8
AT2G29930	0	0	0	0	0	0	0	0	8
AT2G30090	0	0	0	0	0	0	0	0	8
AT2G30130	0	0	0	0	0	0	0	0	8
AT2G30220	0	0	0	0	0	0	0	0	8
AT2G30240	0	0	0	0	0	0	0	0	8
AT2G30290	0	0	0	0	0	0	0	0	8
AT2G30340	0	0	0	0	0	0	0	0	8
AT2G30385	0	0	0	0	0	0	0	0	8
AT2G30650	0	0	0	0	0	0	0	0	8
AT2G30660	0	0	0	0	0	0	0	0	8
AT2G30670	0	0	0	0	0	0	0	0	8
AT2G30680	0	0	0	0	0	0	0	0	8
AT2G30810	0	0	0	0	0	0	0	0	8
AT2G30925	0	0	0	0	0	0	0	0	8
AT2G31005	0	0	0	0	0	0	0	0	8
AT2G31030	0	0	0	0	0	0	0	0	8
AT2G31050	0	0	0	0	0	0	0	0	8
AT2G31081	0	0	0	0	0	0	0	0	8
AT2G31082	0	0	0	0	0	0	0	0	8
AT2G31083	0	0	0	0	0	0	0	0	8
AT2G31085	0	0	0	0	0	0	0	0	8
AT2G31215	0	0	0	0	0	0	0	0	8
AT2G31310	0	0	0	0	0	0	0	0	8
AT2G31345	0	0	0	0	0	0	0	0	8
AT2G31420	0	0	0	0	0	0	0	0	8
AT2G31425	0	0	0	0	0	0	0	0	8
AT2G31430	0	0	0	0	0	0	0	0	8
AT2G31432	0	0	0	0	0	0	0	0	8
AT2G31460	0	0	0	0	0	0	0	0	8
AT2G31470	0	0	0	0	0	0	0	0	8
AT2G31480	0	0	0	0	0	0	0	0	8
AT2G31540	0	0	0	0	0	0	0	0	8
AT2G31620	0	0	0	0	0	0	0	0	8
AT2G31700	0	0	0	0	0	0	0	0	8
AT2G31720	0	0	0	0	0	0	0	0	8
AT2G31760	0	0	0	0	0	0	0	0	8
AT2G31770	0	0	0	0	0	0	0	0	8
AT2G31780	0	0	0	0	0	0	0	0	8
AT2G31850	0	0	0	0	0	0	0	0	8
AT2G31930	0	0	0	0	0	0	0	0	8
AT2G31953	0	0	0	0	0	0	0	0	8
AT2G31957	0	0	0	0	0	0	0	0	8
AT2G31981	0	0	0	0	0	0	0	0	8
AT2G32270	0	0	0	0	0	0	0	0	8
AT2G32275	0	0	0	0	0	0	0	0	8
AT2G32300	0	0	0	0	0	0	0	0	8
AT2G32310	0	0	0	0	0	0	0	0	8
AT2G32350	0	0	0	0	0	0	0	0	8
AT2G32360	0	0	0	0	0	0	0	0	8
AT2G32370	0	0	0	0	0	0	0	0	8
AT2G32610	0	0	0	0	0	0	0	0	8
AT2G32620	0	0	0	0	0	0	0	0	8
AT2G32785	0	0	0	0	0	0	0	0	8
AT2G32788	0	0	0	0	0	0	0	0	8
AT2G32820	0	0	0	0	0	0	0	0	8
AT2G32835	0	0	0	0	0	0	0	0	8
AT2G32890	0	0	0	0	0	0	0	0	8
AT2G33010	0	0	0	0	0	0	0	0	8
AT2G33030	0	0	0	0	0	0	0	0	8
AT2G33090	0	0	0	0	0	0	0	0	8
AT2G33190	0	0	0	0	0	0	0	0	8
AT2G33200	0	0	0	0	0	0	0	0	8
AT2G33230	0	0	0	0	0	0	0	0	8
AT2G33233	0	0	0	0	0	0	0	0	8
AT2G33270	0	0	0	0	0	0	0	0	8
AT2G33420	0	0	0	0	0	0	0	0	8
AT2G33655	0	0	0	0	0	0	0	0	8
AT2G33670	0	0	0	0	0	0	0	0	8
AT2G33685	0	0	0	0	0	0	0	0	8
AT2G33690	0	0	0	0	0	0	0	0	8
AT2G33705	0	0	0	0	0	0	0	0	8
AT2G33720	0	0	0	0	0	0	0	0	8
AT2G33790	0	0	0	0	0	0	0	0	8
AT2G33870	0	0	0	0	0	0	0	0	8
AT2G33880	0	0	0	0	0	0	0	0	8
AT2G34020	0	0	0	0	0	0	0	0	8
AT2G34100	0	0	0	0	0	0	0	0	8
AT2G34110	0	0	0	0	0	0	0	0	8
AT2G34120	0	0	0	0	0	0	0	0	8
AT2G34123	0	0	0	0	0	0	0	0	8
AT2G34224	0	0	0	0	0	0	0	0	8
AT2G34270	0	0	0	0	0	0	0	0	8
AT2G34290	0	0	0	0	0	0	0	0	8
AT2G34317	0	0	0	0	0	0	0	0	8
AT2G34330	0	0	0	0	0	0	0	0	8
AT2G34350	0	0	0	0	0	0	0	0	8
AT2G34700	0	0	0	0	0	0	0	0	8
AT2G34820	0	0	0	0	0	0	0	0	8
AT2G34825	0	0	0	0	0	0	0	0	8
AT2G34870	0	0	0	0	0	0	0	0	8
AT2G34880	0	0	0	0	0	0	0	0	8
AT2G34890	0	0	0	0	0	0	0	0	8
AT2G35080	0	0	0	0	0	0	0	0	8
AT2G35090	0	0	0	0	0	0	0	0	8
AT2G35215	0	0	0	0	0	0	0	0	8
AT2G35250	0	0	0	0	0	0	0	0	8
AT2G35270	0	0	0	0	0	0	0	0	8
AT2G35280	0	0	0	0	0	0	0	0	8
AT2G35310	0	0	0	0	0	0	0	0	8
AT2G35460	0	0	0	0	0	0	0	0	8
AT2G35580	0	0	0	0	0	0	0	0	8
AT2G35612	0	0	0	0	0	0	0	0	8
AT2G35615	0	0	0	0	0	0	0	0	8
AT2G35890	0	0	0	0	0	0	0	0	8
AT2G35935	0	0	0	0	0	0	0	0	8
AT2G35965	0	0	0	0	0	0	0	0	8
AT2G35970	0	0	0	0	0	0	0	0	8
AT2G36020	0	0	0	0	0	0	0	0	8
AT2G36030	0	0	0	0	0	0	0	0	8
AT2G36100	0	0	0	0	0	0	0	0	8
AT2G36180	0	0	0	0	0	0	0	0	8
AT2G36190	0	0	0	0	0	0	0	0	8
AT2G36255	0	0	0	0	0	0	0	0	8
AT2G36260	0	0	0	0	0	0	0	0	8
AT2G36440	0	0	0	0	0	0	0	0	8
AT2G36450	0	0	0	0	0	0	0	0	8
AT2G36550	0	0	0	0	0	0	0	0	8
AT2G36560	0	0	0	0	0	0	0	0	8
AT2G36610	0	0	0	0	0	0	0	0	8
AT2G36695	0	0	0	0	0	0	0	0	8
AT2G36700	0	0	0	0	0	0	0	0	8
AT2G36710	0	0	0	0	0	0	0	0	8
AT2G36724	0	0	0	0	0	0	0	0	8
AT2G37010	0	0	0	0	0	0	0	0	8
AT2G37125	0	0	0	0	0	0	0	0	8
AT2G37140	0	0	0	0	0	0	0	0	8
AT2G37435	0	0	0	0	0	0	0	0	8
AT2G37730	0	0	0	0	0	0	0	0	8
AT2G37740	0	0	0	0	0	0	0	0	8
AT2G37780	0	0	0	0	0	0	0	0	8
AT2G37800	0	0	0	0	0	0	0	0	8
AT2G37805	0	0	0	0	0	0	0	0	8
AT2G37810	0	0	0	0	0	0	0	0	8
AT2G38150	0	0	0	0	0	0	0	0	8
AT2G38195	0	0	0	0	0	0	0	0	8
AT2G38365	0	0	0	0	0	0	0	0	8
AT2G38390	0	0	0	0	0	0	0	0	8
AT2G38590	0	0	0	0	0	0	0	0	8
AT2G38600	0	0	0	0	0	0	0	0	8
AT2G38646	0	0	0	0	0	0	0	0	8
AT2G38900	0	0	0	0	0	0	0	0	8
AT2G38910	0	0	0	0	0	0	0	0	8
AT2G39040	0	0	0	0	0	0	0	0	8
AT2G39060	0	0	0	0	0	0	0	0	8
AT2G39160	0	0	0	0	0	0	0	0	8
AT2G39310	0	0	0	0	0	0	0	0	8
AT2G39320	0	0	0	0	0	0	0	0	8
AT2G39355	0	0	0	0	0	0	0	0	8
AT2G39375	0	0	0	0	0	0	0	0	8
AT2G39415	0	0	0	0	0	0	0	0	8
AT2G39490	0	0	0	0	0	0	0	0	8
AT2G39510	0	0	0	0	0	0	0	0	8
AT2G39520	0	0	0	0	0	0	0	0	8
AT2G39540	0	0	0	0	0	0	0	0	8
AT2G39590	0	0	0	0	0	0	0	0	8
AT2G39640	0	0	0	0	0	0	0	0	8
AT2G39782	0	0	0	0	0	0	0	0	8
AT2G39790	0	0	0	0	0	0	0	0	8
AT2G39851	0	0	0	0	0	0	0	0	8
AT2G39855	0	0	0	0	0	0	0	0	8
AT2G39865	0	0	0	0	0	0	0	0	8
AT2G40004	0	0	0	0	0	0	0	0	8
AT2G40116	0	0	0	0	0	0	0	0	8
AT2G40165	0	0	0	0	0	0	0	0	8
AT2G40210	0	0	0	0	0	0	0	0	8
AT2G40220	0	0	0	0	0	0	0	0	8
AT2G40250	0	0	0	0	0	0	0	0	8
AT2G40310	0	0	0	0	0	0	0	0	8
AT2G40450	0	0	0	0	0	0	0	0	8
AT2G40500	0	0	0	0	0	0	0	0	8
AT2G40560	0	0	0	0	0	0	0	0	8
AT2G40580	0	0	0	0	0	0	0	0	8
AT2G40745	0	0	0	0	0	0	0	0	8
AT2G40955	0	0	0	0	0	0	0	0	8
AT2G40990	0	0	0	0	0	0	0	0	8
AT2G40995	0	0	0	0	0	0	0	0	8
AT2G41225	0	0	0	0	0	0	0	0	8
AT2G41230	0	0	0	0	0	0	0	0	8
AT2G41360	0	0	0	0	0	0	0	0	8
AT2G41375	0	0	0	0	0	0	0	0	8
AT2G41390	0	0	0	0	0	0	0	0	8
AT2G41400	0	0	0	0	0	0	0	0	8
AT2G41415	0	0	0	0	0	0	0	0	8
AT2G41417	0	0	0	0	0	0	0	0	8
AT2G41470	0	0	0	0	0	0	0	0	8
AT2G41473	0	0	0	0	0	0	0	0	8
AT2G41860	0	0	0	0	0	0	0	0	8
AT2G41910	0	0	0	0	0	0	0	0	8
AT2G41920	0	0	0	0	0	0	0	0	8
AT2G41930	0	0	0	0	0	0	0	0	8
AT2G41970	0	0	0	0	0	0	0	0	8
AT2G41997	0	0	0	0	0	0	0	0	8
AT2G42000	0	0	0	0	0	0	0	0	8
AT2G42005	0	0	0	0	0	0	0	0	8
AT2G42065	0	0	0	0	0	0	0	0	8
AT2G42100	0	0	0	0	0	0	0	0	8
AT2G42410	0	0	0	0	0	0	0	0	8
AT2G42430	0	0	0	0	0	0	0	0	8
AT2G42440	0	0	0	0	0	0	0	0	8
AT2G42455	0	0	0	0	0	0	0	0	8
AT2G42460	0	0	0	0	0	0	0	0	8
AT2G42465	0	0	0	0	0	0	0	0	8
AT2G42475	0	0	0	0	0	0	0	0	8
AT2G42550	0	0	0	0	0	0	0	0	8
AT2G42660	0	0	0	0	0	0	0	0	8
AT2G42725	0	0	0	0	0	0	0	0	8
AT2G42885	0	0	0	0	0	0	0	0	8
AT2G43220	0	0	0	0	0	0	0	0	8
AT2G43386	0	0	0	0	0	0	0	0	8
AT2G43390	0	0	0	0	0	0	0	0	8
AT2G43450	0	0	0	0	0	0	0	0	8
AT2G43600	0	0	0	0	0	0	0	0	8
AT2G43660	0	0	0	0	0	0	0	0	8
AT2G43670	0	0	0	0	0	0	0	0	8
AT2G43730	0	0	0	0	0	0	0	0	8
AT2G43740	0	0	0	0	0	0	0	0	8
AT2G43795	0	0	0	0	0	0	0	0	8
AT2G43860	0	0	0	0	0	0	0	0	8
AT2G43865	0	0	0	0	0	0	0	0	8
AT2G43890	0	0	0	0	0	0	0	0	8
AT2G43960	0	0	0	0	0	0	0	0	8
AT2G44030	0	0	0	0	0	0	0	0	8
AT2G44175	0	0	0	0	0	0	0	0	8
AT2G44198	0	0	0	0	0	0	0	0	8
AT2G44250	0	0	0	0	0	0	0	0	8
AT2G44330	0	0	0	0	0	0	0	0	8
AT2G44340	0	0	0	0	0	0	0	0	8
AT2G44540	0	0	0	0	0	0	0	0	8
AT2G44550	0	0	0	0	0	0	0	0	8
AT2G44560	0	0	0	0	0	0	0	0	8
AT2G44581	0	0	0	0	0	0	0	0	8
AT2G44925	0	0	0	0	0	0	0	0	8
AT2G45110	0	0	0	0	0	0	0	0	8
AT2G45403	0	0	0	0	0	0	0	0	8
AT2G45405	0	0	0	0	0	0	0	0	8
AT2G45406	0	0	0	0	0	0	0	0	8
AT2G45410	0	0	0	0	0	0	0	0	8
AT2G45430	0	0	0	0	0	0	0	0	8
AT2G45550	0	0	0	0	0	0	0	0	8
AT2G46130	0	0	0	0	0	0	0	0	8
AT2G46190	0	0	0	0	0	0	0	0	8
AT2G46308	0	0	0	0	0	0	0	0	8
AT2G46360	0	0	0	0	0	0	0	0	8
AT2G46460	0	0	0	0	0	0	0	0	8
AT2G46493	0	0	0	0	0	0	0	0	8
AT2G46494	0	0	0	0	0	0	0	0	8
AT2G46750	0	0	0	0	0	0	0	0	8
AT2G46765	0	0	0	0	0	0	0	0	8
AT2G46770	0	0	0	0	0	0	0	0	8
AT2G46860	0	0	0	0	0	0	0	0	8
AT2G46960	0	0	0	0	0	0	0	0	8
AT2G47030	0	0	0	0	0	0	0	0	8
AT2G47040	0	0	0	0	0	0	0	0	8
AT2G47120	0	0	0	0	0	0	0	0	8
AT2G47280	0	0	0	0	0	0	0	0	8
AT2G47340	0	0	0	0	0	0	0	0	8
AT2G47430	0	0	0	0	0	0	0	0	8
AT2G47530	0	0	0	0	0	0	0	0	8
AT2G47540	0	0	0	0	0	0	0	0	8
AT2G47570	0	0	0	0	0	0	0	0	8
AT2G47885	0	0	0	0	0	0	0	0	8
AT3G01010	0	0	0	0	0	0	0	0	8
AT3G01020	0	0	0	0	0	0	0	0	8
AT3G01085	0	0	0	0	0	0	0	0	8
AT3G01185	0	0	0	0	0	0	0	0	8
AT3G01230	0	0	0	0	0	0	0	0	8
AT3G01240	0	0	0	0	0	0	0	0	8
AT3G01250	0	0	0	0	0	0	0	0	8
AT3G01322	0	0	0	0	0	0	0	0	8
AT3G01323	0	0	0	0	0	0	0	0	8
AT3G01324	0	0	0	0	0	0	0	0	8
AT3G01325	0	0	0	0	0	0	0	0	8
AT3G01326	0	0	0	0	0	0	0	0	8
AT3G01327	0	0	0	0	0	0	0	0	8
AT3G01328	0	0	0	0	0	0	0	0	8
AT3G01331	0	0	0	0	0	0	0	0	8
AT3G01415	0	0	0	0	0	0	0	0	8
AT3G01516	0	0	0	0	0	0	0	0	8
AT3G01730	0	0	0	0	0	0	0	0	8
AT3G01880	0	0	0	0	0	0	0	0	8
AT3G01900	0	0	0	0	0	0	0	0	8
AT3G02125	0	0	0	0	0	0	0	0	8
